Column1,Column10,Czech
GBC_NPC_WIZARDORANGEGREETING_343_M,[t:3]I will be the [shake:0.5]centerpiece of his deck!,Derk
GBC_NPC_WIZARDORANGEGREETING_343_F,,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#1_755_M,"[c:gray]...just imagine you are a cloud,[w:0.3] floating above a volcano...",Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#1_755_F,,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#1_721_M,[shake:1]Oh![w:0.4][t:0] You want a rematch?,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#1_721_F,,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#2_507_M,[shake:1]Oh![w:0.4][t:0] Back again?,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#2_507_F,,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#3_640_M,You will never defeat me.,Derk
GBC_NPC_WIZARDORANGEGREETING_REPEAT_#3_640_F,,Derk
GBC_NPC_WIZARDORANGEOPENDOOR_345_M,Go.,Derk
GBC_NPC_WIZARDORANGEOPENDOOR_345_F,,Derk
GBC_NPC_WIZARDORANGEDEFEAT_767_M,Magnificus was watching...[w:0.3] right?,Derk
GBC_NPC_WIZARDORANGEDEFEAT_767_F,,Derk
GBC_NPC_WIZARDORANGEDEFEAT_433_M,Surely I am only to wait a bit longer.,Derk
GBC_NPC_WIZARDORANGEDEFEAT_433_F,,Derk
GBC_NPC_WIZARDORANGEDEFEAT_282_M,Back to my mantras...,Derk
GBC_NPC_WIZARDORANGEDEFEAT_282_F,,Derk
GBC_NPC_WIZARDORANGEDEFEAT_REPEAT_#1_437_M,That must have done it.,Derk
GBC_NPC_WIZARDORANGEDEFEAT_REPEAT_#1_437_F,,Derk
GBC_NPC_WIZARDORANGEDEFEAT_REPEAT_#1_904,Magnificus?[w:0.3] Are we done here?,Derk
GBC_NPC_WIZARDORANGEDEFEAT_REPEAT_#2_794_M,[c:gray]...you are an ice cube... you are an ice cube...,Derk
GBC_NPC_WIZARDORANGEDEFEAT_REPEAT_#2_794_F,,Derk
GBC_NPC_WIZARDORANGEVICTORY_405_M,Hm.[w:0.3] Perhaps I will not be central to his strategy.,Derk
GBC_NPC_WIZARDORANGEVICTORY_405_F,,Derk
GBC_NPC_WIZARDORANGEVICTORY_593_M,"I care not,[w:0.2] he can use me as a chump blocker.[w:0.3] I have mastered disappointment.",Derk
GBC_NPC_WIZARDORANGEVICTORY_593_F,,Derk
GBC_NPC_WIZARDORANGEVICTORY_311_M,Take this pack.,Derk
GBC_NPC_WIZARDORANGEVICTORY_311_F,,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_657_M,"You considered one of [c:bR]The Angler[c:]'s catches as a meal, but the rank odor deterred you.",Derk
GAME_FLOW_REGIONCOMPLETEANGLER_657_F,,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_331_M,Dinner would have to wait.,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_331_F,,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#1_574_M,"Moving past the pond, you took a deep breath of fresh air and continued on.",Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#1_574_F,,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#2_340_M,[c:bR]The Angler[c:]'s foul smell slowly faded as you continued on.,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#2_340_F,,Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#3_681_M,"Shaken, but with a newfound resolve, you moved past the pond where [c:bR]The Angler[c:] now lay.",Derk
GAME_FLOW_REGIONCOMPLETEANGLER_REPEAT_#3_681_F,"Shaken, but with a newfound resolve, you moved past the pond where [c:bR]The Angler[c:] now lay.",Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_204_M,"With the enigmatic [c:bR]Trapper and Trader[c:] now bleeding into the snow, you persisted.",Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_204_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_973_M,You could see a light in the distance.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_973_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_318_M,The end is near.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_318_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#1_247_M,The mystery of the [c:bR]Trapper and Trader[c:] occupied your thoughts as you wandered onwards.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#1_247_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#1_342_M,A light in the distance caught your eye.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#1_342_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#2_846_M,You sneezed as the thick musk of pelts faded from the air.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#2_846_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#2_932_M,A sense of finality came over you as you moved toward a light in the distance.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#2_932_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#3_535_M,"Checking the ground for traps, you carefully stepped forth.",Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#3_535_F,,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#3_816_M,You glimpsed what appeared to be the light of candles in the distance.,Derk
GAME_FLOW_REGIONCOMPLETETRAPPERTRADER_REPEAT_#3_816_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_619_M,[e:Quiet]That wardrobe...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_619_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_140_M,[e:Quiet]He almost put me in there.,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_140_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_022_M,[e:Quiet][t:15]The top left drawer...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_022_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_937_M,But the puzzle was too easy.,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_937_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_927_M,[e:Quiet]I can't stop thinking,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_927_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_398_M,[e:Quiet]about that wardrobe...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_398_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_036_M,[e:Quiet]The metal sliders... They're,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_036_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_141_M,[e:Quiet][t:15]They're a bit like cards.,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_141_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_740_M,Aren't they?,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#1_740_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_476_M,[e:Quiet]Wardrobe...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_476_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_964_M,Sliders...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_964_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_189_M,[e:Quiet]Hmm...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#2_189_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_121_M,[e:Quiet]Are the sliders,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_121_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_618_M,[e:Quiet]on that wardrobe...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_618_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_783_M,A bit like cards?,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_783_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_543_M,[e:Quiet]But how to win...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#3_543_F,,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#4_330_M,[e:Quiet]The wardrobe...,Derk
TALKING_STINKBUG_DIALOGUE_STINKBUGWARDROBEHINT_REPEAT_#4_330_F,,Derk
GBC_NPC_WIZARDBLUEGREETING_682_M,[t:1]At last![w:0.3] [c:R][w:1][shake:1]STIM[w:0.3][shake:1]U[w:0.3][shake:1]LA[w:0.3][shake:1]TION![w:0.4][t:0][c:],Derk
GBC_NPC_WIZARDBLUEGREETING_682_F,,Derk
GBC_NPC_WIZARDBLUEGREETING_196_M,[t:1]My test has been sensory deprivation you see.,Derk
GBC_NPC_WIZARDBLUEGREETING_196_F,,Derk
GBC_NPC_WIZARDBLUEGREETING_887_M,[t:1]To unlock the full potential of my mind you see.,Derk
GBC_NPC_WIZARDBLUEGREETING_887_F,,Derk
GBC_NPC_WIZARDBLUEGREETING_190,[t:1]It's unlocked now![w:0.3] Hear me Magnificus?[w:0.3] [c:R][shake:1]I'M [w:0.2][shake:1]READY![c:],Derk
GBC_NPC_WIZARDBLUEGREETING_369_M,[t:1]We have to battle?[w:0.3] OK!,Derk
GBC_NPC_WIZARDBLUEGREETING_369_F,,Derk
GBC_NPC_WIZARDBLUEGREETING_REPEAT_#1_503_M,[t:1][shake:1]I'M [w:0.2][shake:1]READY!,Derk
GBC_NPC_WIZARDBLUEGREETING_REPEAT_#1_503_F,,Derk
GBC_NPC_WIZARDBLUEDEFEAT_749_M,[t:1]AHAHAHAHA[shake:1][end],Derk
GBC_NPC_WIZARDBLUEDEFEAT_749_F,,Derk
GBC_NPC_WIZARDBLUEDEFEAT_754_M,[t:1]This means we get to play another!,Derk
GBC_NPC_WIZARDBLUEDEFEAT_754_F,,Derk
GBC_NPC_WIZARDBLUEDEFEAT_REPEAT_#1_065_M,[t:1]Again![w:0.3] Again![w:0.3],Derk
GBC_NPC_WIZARDBLUEDEFEAT_REPEAT_#1_065_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_647_M,[t:1]THAT WAS [w:0.3][shake:1][c:R]INCREDIBLY[c:][w:0.3][shake:1] STIMULATING!,Derk
GBC_NPC_WIZARDBLUEVICTORY_647_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_568_M,[t:1]We-[w:0.3] we aren't done here right?,Derk
GBC_NPC_WIZARDBLUEVICTORY_568_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_909_M,[t:1]You wouldn't [w:0.3][shake:1][c:R]LEAVE[c:][w:0.3] would you?,Derk
GBC_NPC_WIZARDBLUEVICTORY_909_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#1_052_M,"[t:1]Yes, keep talking.",Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#1_052_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#1_947_M,[t:1]Anything but being left here alone again.,Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#1_947_F,,Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#2_267_M,"[t:1]Ah yes, idle conversation.",Derk
GBC_NPC_WIZARDBLUEVICTORY_REPEAT_#2_267_F,,Derk
GBC_NPC_WIZARDBLUEOPENDOOR_350_M,[t:1]If I open the door...[w:0.3] you'll stop by on the way back and let me out...,Derk
GBC_NPC_WIZARDBLUEOPENDOOR_350_F,,Derk
GBC_NPC_WIZARDBLUEOPENDOOR_190_M,[t:1][c:R][shake:1]RIGHT?[c:],Derk
GBC_NPC_WIZARDBLUEOPENDOOR_190_F,,Derk
GBC_NPC_DUMMYNPCGREETING_606_M,The dummy stares lifelessly back at you.,Derk
GBC_NPC_DUMMYNPCGREETING_606_F,,Derk
GBC_NPC_DUMMYNPCGREETING_855_M,"Then, suddenly, it springs into motion!",Derk
GBC_NPC_DUMMYNPCGREETING_855_F,,Derk
GBC_NPC_DUMMYNPCPOSTBATTLE_586_M,"The dummy's hinges creak back into position, and it returns to its lifeless stare.",Derk
GBC_NPC_DUMMYNPCPOSTBATTLE_586_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_167_M,"Ah,[w:0.4] you are here at last.[w:0.3] How do my pupils fare?",Derk
GBC_NPC_MAGNIFICUSGREETING_167_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_550_M,No matter.[w:0.4] There are [t:20]far[t:0][w:0.3] more concerning issues at hand...,Derk
GBC_NPC_MAGNIFICUSGREETING_550_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_238_M,Do you understand the canvas[w:0.2] that you have been woven into?,Derk
GBC_NPC_MAGNIFICUSGREETING_238_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_708_M,"Nay,[w:0.3] you are the brush.[w:0.4] And the artist moves you with a terrifying mastery.",Derk
GBC_NPC_MAGNIFICUSGREETING_708_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_927_M,[shake:1]My eye[w:0.4] aches[w:0.4] with premonition.,Derk
GBC_NPC_MAGNIFICUSGREETING_927_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_734_M,[shake:1]The future is very[w:0.3] very[w:0.2] grim.,Derk
GBC_NPC_MAGNIFICUSGREETING_734_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_979_M,[shake:1]And I see that your ambition is to take my title...[w:0.3] How sad.,Derk
GBC_NPC_MAGNIFICUSGREETING_979_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_709_M,It will never happen you see.[w:0.3] Even [shake:0.7]if[w:0.2] you defeat me.,Derk
GBC_NPC_MAGNIFICUSGREETING_709_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_610_M,But I am bound by certain rules.,Derk
GBC_NPC_MAGNIFICUSGREETING_610_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_096_M,"First,[w:0.3] we must battle.",Derk
GBC_NPC_MAGNIFICUSGREETING_096_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#1_072_M,You are still a mere pupil to me.,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#1_072_F,You are still a mere pupil to me.,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#1_488_M,Perhaps I can teach you something.,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#1_488_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#2_575_M,You wish to try again?,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#2_575_F,,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#3_084_M,I pray you have learned from your past failures.,Derk
GBC_NPC_MAGNIFICUSGREETING_REPEAT_#3_084_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_014_M,My minions never truly die you know.,Derk
GBC_BATTLE_GRIMORABOSSINTRO_014_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_357_M,[e:Anger]Let's see how you fare!,Derk
GBC_BATTLE_GRIMORABOSSINTRO_357_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#1_602_M,"Minions,[w:0.3][e:Anger] prepare for death!",Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#1_602_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#1_506_M,But then...[w:0.3][e:Anger] life again!,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#1_506_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#2_786_M,Let's see how you fare!,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#2_786_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#3_752_M,"Life,[w:0.3] death,[w:0.3] life,[w:0.3] death...",Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#3_752_F,,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#3_783_M,The cycle continues!,Derk
GBC_BATTLE_GRIMORABOSSINTRO_REPEAT_#3_783_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE1_965_M,You're [shake:0.75]half[w:0.2][shake:0.75]way[w:0.2] there!,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE1_965_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE1_282_M,Though[w:0.4][e:Anger] you may not like what comes next...,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE1_282_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_868_M,Do you miss them?[w:0.3] Fear not![w:0.3] I'll give them back of course.,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_868_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_280_M,[e:Anger]As corpses!,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_280_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#1_841_M,You may have them back...,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#1_841_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#1_016_M,Though they may not be [w:0.2]exactly[w:0.2] the same...,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#1_016_F,,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#2_312_M,You may decide how to use the corpses...,Derk
GBC_BATTLE_GRIMORABOSSBOARDWIPE2_REPEAT_#2_312_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_784_M,Marvelous![w:0.3] An opportunity to use my Quill.,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_784_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_REPEAT_#1_742_M,No matter![w:0.3] Death is never final.,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_REPEAT_#1_742_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_REPEAT_#2_541_M,Ah![w:0.3] Let me inscribe this one...,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE1_REPEAT_#2_541_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_456_M,This one will be back.,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_456_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_REPEAT_#1_952_M,That one will be back in no time.,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_REPEAT_#1_952_F,,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_REPEAT_#2_205_M,Live again!,Derk
GBC_BATTLE_GRIMORABOSSREANIMATE2_REPEAT_#2_205_F,,Derk
TUTORIAL_TUTORIALTRADEPELTSCARDS_816_M,I can trade you any of these... Take your time.,Derk
TUTORIAL_TUTORIALTRADEPELTSCARDS_816_F,,Derk
PART_1_FINALE_FINALECABINNODE_158_M,Your eyes affixed themselves on the small cabin...,Derk
PART_1_FINALE_FINALECABINNODE_158_F,,Derk
PART_1_FINALE_FINALECABINNODE_207_M,...its warm light a beacon in the oppressive darkness of the night.,Derk
PART_1_FINALE_FINALECABINNODE_207_F,,Derk
PART_1_FINALE_FINALECABINNODE_660_M,Surely... Surely this cabin marked the end of your travails.,Derk
PART_1_FINALE_FINALECABINNODE_660_F,,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#1_743_M,The warm light of the cabin cut through the thick fog...,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#1_743_F,,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#1_662_M,Surely your tribulations ended here.,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#1_662_F,,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#2_290_M,Surely this cabin marked the end of your travails.,Derk
PART_1_FINALE_FINALECABINNODE_REPEAT_#2_290_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_199_M,This one needs some bleach.,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_199_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#1_847_M,Those sigils... so colorless.,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#1_847_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#2_626_M,Those sigils... devoid of color.,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#2_626_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#3_447_M,A touch of bleach...,Derk
GBC_BATTLE_MAGNIFICUSBOSSBLEACH_REPEAT_#3_447_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_933_M,Now for a bit of...[w:0.3][e:Anger][shake:1] color!,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_933_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#1_788_M,A bit of paint now...,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#1_788_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#2_420_M,A touch of paint here...,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#2_420_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#3_240_M,Now for a bit of color...,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINT_REPEAT_#3_240_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_937_M,This card... is acceptable.,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_937_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_REPEAT_#1_680_M,No need for color here.,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_REPEAT_#1_680_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_REPEAT_#2_376_M,This one is good.,Derk
GBC_BATTLE_MAGNIFICUSBOSSPAINTGEM_REPEAT_#2_376_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_356_M,Behold...[w:0.3][e:Anger][shake:1][c:R] The Brush[w:0.2] of the Scrybe of Magicks!,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_356_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_166_M,"[shake:1]My pupils would[w:0.2][shake:0.6] die[w:0.2] to be painted by it,[w:0.3] and live forever as a card.",Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_166_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_650_M,But that is not the full extent of its powers...,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_650_F,,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_REPEAT_#1_430_M,Behold...,Derk
GBC_BATTLE_MAGNIFICUSBOSSBRUSHINTRO_REPEAT_#1_430_F,,Derk
GBC_NPC_GRIMORAGREETING_922_M,[t:3]Marvelous.[w:0.3] Just marvelous.,Derk
GBC_NPC_GRIMORAGREETING_922_F,,Derk
GBC_NPC_GRIMORAGREETING_157_M,[t:3]I was beginning to worry I would be sealed away behind those tombstones[w:0.3] forever!,Derk
GBC_NPC_GRIMORAGREETING_157_F,,Derk
GBC_NPC_GRIMORAGREETING_208_M,"[e:Quiet][t:3]Locked down,[w:0.3] at the mercy of a [w:0.2]Challenger's wits...[w:0.3] Until one day discovered.",Derk
GBC_NPC_GRIMORAGREETING_208_F,,Derk
GBC_NPC_GRIMORAGREETING_197_M,[t:3]But no![w:0.3] You prevailed.[w:0.3] And now it's time to... [w:0.3][c:R][shake:1][e:Anger]BATTLE!,Derk
GBC_NPC_GRIMORAGREETING_197_F,,Derk
GBC_NPC_GRIMORAGREETING_534_M,[e:Quiet]I see that your ambition is to become The Scrybe of the Dead.,Derk
GBC_NPC_GRIMORAGREETING_534_F,,Derk
GBC_NPC_GRIMORAGREETING_938_M,[e:Quiet]I think you are aware that [shake:0.5]I[w:0.4] currently hold that title.,Derk
GBC_NPC_GRIMORAGREETING_938_F,,Derk
GBC_NPC_GRIMORAGREETING_362_M,But it matters not![w:0.3] Because you shall not win![w:0.3][c:R][shake:1][e:Anger] EN GARDE!,Derk
GBC_NPC_GRIMORAGREETING_362_F,,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#1_938_M,[t:3]Another attempt?,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#1_938_F,,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#1_374_M,[t:3]Very well![w:0.5] I am still buzzing from the last one! [w:0.3][c:R][shake:1][e:Anger]EN GARDE!,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#1_374_F,,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#2_362_M,[t:3]Again you try...[w:0.3] I am beginning to tire.,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#2_362_F,,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#2_210_M,[t:3]But I must[w:0.3] still[w:0.3][shake:1][e:Anger] acquiesce!,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#2_210_F,,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#3_510_M,[t:3]Another? [w:0.3][c:R][shake:1][e:Anger]EN GARDE!,Derk
GBC_NPC_GRIMORAGREETING_REPEAT_#3_510_F,,Derk
GBC_NPC_GRIMORADEFEATED_282_M,"[t:3]What a rush![w:0.3] You may try again,[w:0.2] Challenger.",Derk
GBC_NPC_GRIMORADEFEATED_282_F,,Derk
GBC_NPC_GRIMORADEFEATED_392_M,[e:Anger][t:3]But don't expect any less of a fight!,Derk
GBC_NPC_GRIMORADEFEATED_392_F,,Derk
GBC_NPC_GRIMORADEFEATED_440_M,[e:Quiet]You wish to become The Scrybe of the Dead...[w:0.3] and [shake:0.8]that[w:0.2] is your best deck?,Derk
GBC_NPC_GRIMORADEFEATED_440_F,,Derk
GBC_NPC_GRIMORADEFEATED_875_M,[e:Anger]I have nothing to worry about!,Derk
GBC_NPC_GRIMORADEFEATED_875_F,,Derk
GBC_NPC_GRIMORADEFEATED_REPEAT_#1_505_M,[t:3]My undying creatures can be[w:0.2] difficult to overcome!,Derk
GBC_NPC_GRIMORADEFEATED_REPEAT_#1_505_F,,Derk
